access_id,student_id,course_id,content_type,content_id,timestamp,time_spent_minutes
A07502,S1030,MATH150,assignment,MATH150-A0205,2025-02-03 06:23:03,34
A07503,S1050,DS200,lecture,DS200-L0302,2025-02-20 18:44:21,2
A07504,S1021,DS400,quiz,DS400-Q0604,2025-02-26 01:35:09,28
A07505,S1050,CS301,discussion,CS301-D0305,2025-04-25 07:10:35,62
A07506,S1025,MATH150,quiz,MATH150-Q0603,2025-03-07 13:36:01,18
A07507,S1022,DS400,quiz,DS400-Q0903,2025-03-11 04:06:55,70
A07508,S1024,CS101,assignment,CS101-A0704,2025-02-27 19:57:01,65
A07509,S1031,DS400,video,DS400-V0703,2025-04-27 19:20:22,66
A07510,S1031,CS101,video,CS101-V0101,2025-02-07 02:10:26,23
A07511,S1022,MATH150,reading,MATH150-R0703,2025-03-06 22:30:56,32
A07512,S1016,MATH150,quiz,MATH150-Q1005,2025-03-07 18:26:19,18
A07513,S1038,MATH150,assignment,MATH150-A0903,2025-03-01 19:36:46,59
A07514,S1001,MATH150,lecture,MATH150-L0503,2025-02-05 07:00:31,43
A07515,S1043,CS301,video,CS301-V0404,2025-02-05 18:59:56,55
A07516,S1039,MATH150,assignment,MATH150-A0201,2025-03-24 14:36:51,14
A07517,S1038,CS301,assignment,CS301-A0202,2025-03-25 19:08:22,83
A07518,S1029,MATH150,assignment,MATH150-A1003,2025-03-05 11:50:37,73
A07519,S1018,DS200,video,DS200-V1005,2025-02-11 21:22:52,86
A07520,S1013,DS200,assignment,DS200-A0303,2025-02-09 07:18:58,79
A07521,S1043,DS400,quiz,DS400-Q0801,2025-02-09 17:37:25,67
A07522,S1001,CS101,assignment,CS101-A0704,2025-04-10 13:22:14,59
A07523,S1019,DS200,quiz,DS200-Q0103,2025-03-26 20:02:30,80
A07524,S1001,DS400,discussion,DS400-D0605,2025-02-16 22:41:06,57
A07525,S1007,MATH150,video,MATH150-V0705,2025-04-17 14:21:02,35
A07526,S1031,MATH150,discussion,MATH150-D0403,2025-04-18 04:05:13,62
A07527,S1025,DS400,discussion,DS400-D1002,2025-04-12 07:45:48,65
A07528,S1027,CS101,quiz,CS101-Q0205,2025-04-07 11:11:33,62
A07529,S1030,CS301,reading,CS301-R0605,2025-04-08 07:12:47,8
A07530,S1035,MATH150,video,MATH150-V0205,2025-03-14 02:13:13,82
A07531,S1021,DS200,assignment,DS200-A0204,2025-04-24 03:48:25,73
A07532,S1048,CS101,assignment,CS101-A0103,2025-02-20 16:18:56,85
A07533,S1005,DS200,quiz,DS200-Q0103,2025-03-04 19:12:46,90
A07534,S1032,MATH150,lecture,MATH150-L0305,2025-04-15 22:22:38,39
A07535,S1022,DS400,reading,DS400-R0904,2025-03-14 23:39:24,74
A07536,S1021,MATH150,discussion,MATH150-D0202,2025-03-14 05:43:04,67
A07537,S1006,DS200,lecture,DS200-L0805,2025-02-25 08:17:38,58
A07538,S1014,CS101,discussion,CS101-D0403,2025-03-30 07:58:05,40
A07539,S1007,DS200,assignment,DS200-A0403,2025-03-05 16:42:48,75
A07540,S1046,DS200,video,DS200-V0303,2025-04-10 03:49:03,67
A07541,S1004,DS200,reading,DS200-R0603,2025-04-24 02:33:58,64
A07542,S1005,CS101,quiz,CS101-Q0304,2025-02-28 02:03:01,27
A07543,S1022,CS101,reading,CS101-R1002,2025-03-23 19:23:15,53
A07544,S1013,DS200,quiz,DS200-Q0102,2025-02-21 19:51:18,13
A07545,S1030,MATH150,assignment,MATH150-A0102,2025-03-24 19:28:48,10
A07546,S1003,CS301,lecture,CS301-L0804,2025-02-24 10:29:39,38
A07547,S1018,DS200,video,DS200-V0504,2025-02-02 01:43:30,24
A07548,S1042,CS301,video,CS301-V0403,2025-03-12 12:31:03,36
A07549,S1005,CS301,assignment,CS301-A0305,2025-04-20 23:59:41,71
A07550,S1043,CS301,lecture,CS301-L0303,2025-02-16 12:11:34,13
A07551,S1024,CS101,reading,CS101-R0403,2025-04-25 19:58:06,13
A07552,S1031,DS200,assignment,DS200-A0404,2025-05-02 11:38:41,65
A07553,S1024,CS101,reading,CS101-R0505,2025-03-09 04:19:25,22
A07554,S1025,CS101,assignment,CS101-A0302,2025-03-06 06:44:22,37
A07555,S1042,CS301,video,CS301-V0303,2025-02-05 07:43:11,41
A07556,S1047,MATH150,video,MATH150-V0104,2025-04-29 18:07:23,10
A07557,S1008,DS200,discussion,DS200-D0101,2025-02-27 17:32:50,47
A07558,S1042,DS400,discussion,DS400-D0304,2025-03-09 04:37:08,82
A07559,S1011,DS200,reading,DS200-R0105,2025-03-21 14:56:13,5
A07560,S1049,MATH150,quiz,MATH150-Q0902,2025-02-23 03:04:44,43
A07561,S1024,MATH150,quiz,MATH150-Q0405,2025-03-09 20:34:00,76
A07562,S1036,CS101,discussion,CS101-D0305,2025-02-27 04:14:57,27
A07563,S1040,DS400,quiz,DS400-Q0505,2025-04-19 14:14:33,50
A07564,S1038,DS400,lecture,DS400-L0103,2025-04-12 10:39:23,47
A07565,S1032,DS200,video,DS200-V0901,2025-03-18 14:46:57,80
A07566,S1048,DS200,quiz,DS200-Q0701,2025-03-29 23:46:29,87
A07567,S1019,CS101,reading,CS101-R0504,2025-04-28 17:54:41,48
A07568,S1002,CS101,quiz,CS101-Q0601,2025-03-06 05:12:55,53
A07569,S1044,CS301,reading,CS301-R0605,2025-03-31 15:57:58,79
A07570,S1041,CS101,assignment,CS101-A0703,2025-03-25 19:21:00,51
A07571,S1038,CS301,assignment,CS301-A0302,2025-02-21 11:30:58,22
A07572,S1019,DS200,lecture,DS200-L0502,2025-02-03 15:12:07,8
A07573,S1026,DS200,assignment,DS200-A0205,2025-02-12 01:40:57,5
A07574,S1028,DS400,quiz,DS400-Q0202,2025-03-10 22:35:15,31
A07575,S1022,DS400,lecture,DS400-L0203,2025-04-12 15:42:44,19
A07576,S1004,DS200,discussion,DS200-D0701,2025-02-14 20:10:52,19
A07577,S1014,DS200,discussion,DS200-D0701,2025-02-28 01:04:00,1
A07578,S1046,DS200,assignment,DS200-A0503,2025-03-02 19:11:28,18
A07579,S1010,MATH150,assignment,MATH150-A1002,2025-02-18 10:56:25,37
A07580,S1016,CS101,video,CS101-V0402,2025-04-18 00:28:15,90
A07581,S1004,CS101,lecture,CS101-L0202,2025-02-14 10:28:45,58
A07582,S1034,DS400,video,DS400-V0902,2025-02-27 13:51:16,85
A07583,S1016,MATH150,lecture,MATH150-L1004,2025-03-28 22:32:16,13
A07584,S1046,DS200,reading,DS200-R0402,2025-04-01 12:44:04,42
A07585,S1025,CS101,assignment,CS101-A0804,2025-02-19 17:11:42,76
A07586,S1018,DS400,reading,DS400-R0704,2025-04-20 12:42:03,49
A07587,S1019,CS101,discussion,CS101-D1004,2025-03-18 09:00:35,75
A07588,S1024,DS200,quiz,DS200-Q0203,2025-02-02 05:01:31,71
A07589,S1013,CS101,assignment,CS101-A0801,2025-03-31 21:00:10,7
A07590,S1026,DS200,video,DS200-V0701,2025-02-14 09:11:30,63
A07591,S1013,CS101,assignment,CS101-A0604,2025-03-19 11:49:56,21
A07592,S1027,CS101,quiz,CS101-Q0404,2025-02-20 00:42:40,76
A07593,S1010,MATH150,reading,MATH150-R1005,2025-03-29 10:13:20,61
A07594,S1046,CS301,quiz,CS301-Q0405,2025-04-13 09:17:07,24
A07595,S1045,MATH150,video,MATH150-V0902,2025-02-08 02:07:16,36
A07596,S1028,DS200,discussion,DS200-D0302,2025-02-19 22:30:27,21
A07597,S1034,DS200,video,DS200-V0901,2025-02-20 23:36:56,65
A07598,S1021,DS200,assignment,DS200-A0302,2025-03-06 16:10:34,77
A07599,S1002,CS301,video,CS301-V0801,2025-04-17 18:26:35,75
A07600,S1046,MATH150,lecture,MATH150-L0203,2025-03-02 22:19:54,10
A07601,S1011,MATH150,reading,MATH150-R0302,2025-03-31 04:20:16,20
A07602,S1017,MATH150,quiz,MATH150-Q0801,2025-03-24 14:12:38,86
A07603,S1042,DS400,video,DS400-V1002,2025-04-30 17:51:27,90
A07604,S1042,MATH150,lecture,MATH150-L0504,2025-05-01 02:45:49,21
A07605,S1045,DS400,assignment,DS400-A0402,2025-04-05 06:34:42,59
A07606,S1018,CS101,reading,CS101-R0403,2025-03-27 13:04:54,30
A07607,S1014,DS400,quiz,DS400-Q0905,2025-03-09 07:55:44,80
A07608,S1006,DS400,lecture,DS400-L0602,2025-04-16 21:33:00,5
A07609,S1038,MATH150,reading,MATH150-R0904,2025-03-08 23:04:06,74
A07610,S1023,CS101,discussion,CS101-D0303,2025-04-21 09:09:01,62
A07611,S1009,DS200,video,DS200-V0401,2025-02-02 10:09:17,62
A07612,S1001,DS400,quiz,DS400-Q0205,2025-03-16 04:15:14,78
A07613,S1020,DS400,reading,DS400-R0704,2025-03-01 13:19:24,60
A07614,S1047,MATH150,video,MATH150-V1001,2025-02-27 23:27:17,71
A07615,S1016,MATH150,assignment,MATH150-A0703,2025-02-05 21:15:15,72
A07616,S1041,CS301,discussion,CS301-D0302,2025-03-18 08:18:59,85
A07617,S1001,DS200,reading,DS200-R0303,2025-04-20 19:41:55,82
A07618,S1043,MATH150,assignment,MATH150-A0201,2025-04-15 07:13:14,86
A07619,S1004,MATH150,reading,MATH150-R0702,2025-04-06 07:19:36,39
A07620,S1005,DS200,quiz,DS200-Q0704,2025-03-14 17:38:56,83
A07621,S1033,CS101,assignment,CS101-A1003,2025-02-06 15:55:45,41
A07622,S1037,CS301,reading,CS301-R0801,2025-02-25 23:38:06,26
A07623,S1028,MATH150,video,MATH150-V0503,2025-04-16 15:13:20,26
A07624,S1046,DS200,lecture,DS200-L0703,2025-02-28 03:35:44,29
A07625,S1009,CS301,assignment,CS301-A0203,2025-02-23 07:05:26,39
A07626,S1004,DS200,quiz,DS200-Q0203,2025-02-16 08:57:10,35
A07627,S1013,CS101,lecture,CS101-L1001,2025-03-06 09:52:47,87
A07628,S1027,DS400,video,DS400-V0105,2025-05-01 13:57:54,47
A07629,S1016,CS101,assignment,CS101-A0302,2025-03-09 03:49:39,21
A07630,S1048,CS301,reading,CS301-R1004,2025-03-01 05:23:35,57
A07631,S1036,CS301,lecture,CS301-L0704,2025-04-06 00:45:37,81
A07632,S1043,CS301,reading,CS301-R0502,2025-03-23 00:36:13,53
A07633,S1041,DS200,lecture,DS200-L0801,2025-03-18 13:16:33,68
A07634,S1006,CS101,assignment,CS101-A0201,2025-02-12 11:13:55,18
A07635,S1019,MATH150,discussion,MATH150-D0103,2025-03-11 21:43:11,78
A07636,S1041,MATH150,video,MATH150-V0201,2025-04-14 14:39:57,66
A07637,S1031,MATH150,assignment,MATH150-A1001,2025-02-04 08:23:17,36
A07638,S1017,DS400,lecture,DS400-L0101,2025-03-16 12:37:05,22
A07639,S1045,DS200,assignment,DS200-A0203,2025-05-01 22:53:29,73
A07640,S1012,CS101,reading,CS101-R1005,2025-02-22 01:36:11,3
A07641,S1046,CS301,reading,CS301-R0103,2025-02-10 04:23:04,17
A07642,S1005,CS101,quiz,CS101-Q0103,2025-04-09 09:13:34,27
A07643,S1005,CS101,reading,CS101-R0601,2025-02-22 22:38:05,12
A07644,S1024,DS400,discussion,DS400-D0805,2025-03-04 14:25:04,5
A07645,S1025,CS301,lecture,CS301-L0704,2025-04-21 12:01:49,46
A07646,S1042,CS101,reading,CS101-R0203,2025-03-24 14:10:27,30
A07647,S1023,CS101,reading,CS101-R0701,2025-03-28 21:40:59,45
A07648,S1008,MATH150,assignment,MATH150-A0304,2025-03-19 21:43:34,7
A07649,S1044,DS200,lecture,DS200-L0602,2025-03-26 06:56:39,50
A07650,S1008,CS101,reading,CS101-R0201,2025-02-09 13:38:39,56
A07651,S1012,CS301,lecture,CS301-L0502,2025-04-15 19:49:31,48
A07652,S1040,DS200,reading,DS200-R0201,2025-03-12 00:25:03,14
A07653,S1042,CS301,reading,CS301-R0103,2025-04-10 14:14:46,64
A07654,S1012,MATH150,reading,MATH150-R0401,2025-04-25 08:04:26,90
A07655,S1003,CS301,video,CS301-V0801,2025-02-20 00:25:00,19
A07656,S1001,CS301,video,CS301-V0601,2025-03-26 20:35:33,83
A07657,S1020,MATH150,assignment,MATH150-A0303,2025-05-02 19:36:22,3
A07658,S1036,DS400,quiz,DS400-Q0105,2025-03-15 11:26:06,87
A07659,S1038,DS200,reading,DS200-R0402,2025-03-13 10:29:29,5
A07660,S1007,CS101,discussion,CS101-D1005,2025-02-24 22:27:42,10
A07661,S1038,CS101,assignment,CS101-A0501,2025-02-04 08:54:17,77
A07662,S1040,DS400,lecture,DS400-L0305,2025-03-17 17:23:35,15
A07663,S1038,DS200,assignment,DS200-A0305,2025-03-24 10:26:51,58
A07664,S1020,CS101,reading,CS101-R1003,2025-04-03 07:44:27,20
A07665,S1023,MATH150,assignment,MATH150-A0403,2025-04-11 13:58:12,43
A07666,S1003,DS200,quiz,DS200-Q0703,2025-04-05 11:21:39,23
A07667,S1031,DS200,discussion,DS200-D0705,2025-04-25 19:25:55,51
A07668,S1028,MATH150,discussion,MATH150-D0201,2025-02-05 12:21:59,43
A07669,S1005,DS200,discussion,DS200-D0304,2025-02-16 06:45:15,35
A07670,S1013,CS101,assignment,CS101-A0704,2025-03-19 13:50:37,64
A07671,S1040,DS400,video,DS400-V0704,2025-03-18 09:56:28,65
A07672,S1005,CS101,quiz,CS101-Q0105,2025-04-09 23:27:30,18
A07673,S1017,CS101,discussion,CS101-D1002,2025-04-04 08:02:50,46
A07674,S1006,DS200,video,DS200-V0203,2025-03-17 23:45:59,74
A07675,S1012,CS101,discussion,CS101-D0302,2025-04-19 17:08:42,56
A07676,S1025,CS101,assignment,CS101-A0702,2025-02-03 10:33:40,11
A07677,S1029,DS200,discussion,DS200-D0601,2025-04-08 19:35:50,18
A07678,S1025,CS301,lecture,CS301-L0904,2025-03-30 19:24:11,55
A07679,S1050,CS101,lecture,CS101-L0105,2025-02-28 04:05:41,1
A07680,S1044,DS200,discussion,DS200-D0105,2025-02-19 09:35:21,85
A07681,S1042,CS301,quiz,CS301-Q0802,2025-04-16 09:49:06,53
A07682,S1002,DS400,quiz,DS400-Q0402,2025-02-23 02:10:11,75
A07683,S1039,MATH150,lecture,MATH150-L0704,2025-04-11 01:11:29,52
A07684,S1042,CS301,quiz,CS301-Q0103,2025-03-08 06:19:11,3
A07685,S1034,CS101,assignment,CS101-A0103,2025-04-23 14:24:37,7
A07686,S1044,DS400,lecture,DS400-L0902,2025-02-06 01:14:30,54
A07687,S1041,DS400,video,DS400-V0601,2025-04-10 01:01:56,76
A07688,S1049,DS400,lecture,DS400-L0603,2025-04-29 09:25:54,56
A07689,S1019,MATH150,lecture,MATH150-L1005,2025-04-15 13:46:32,37
A07690,S1050,CS101,video,CS101-V0502,2025-03-14 10:25:25,9
A07691,S1026,CS101,reading,CS101-R0102,2025-03-31 18:13:56,82
A07692,S1049,DS400,discussion,DS400-D0104,2025-03-12 14:29:45,12
A07693,S1038,CS101,assignment,CS101-A0901,2025-04-14 21:51:12,40
A07694,S1040,DS400,video,DS400-V0704,2025-03-24 12:59:12,34
A07695,S1040,CS101,video,CS101-V0301,2025-03-17 13:18:43,57
A07696,S1018,DS400,assignment,DS400-A0201,2025-04-17 07:45:23,62
A07697,S1028,CS301,reading,CS301-R0601,2025-04-10 03:57:56,86
A07698,S1003,MATH150,video,MATH150-V0803,2025-04-05 04:09:43,26
A07699,S1048,CS101,reading,CS101-R0803,2025-04-05 11:00:32,86
A07700,S1009,DS200,discussion,DS200-D0601,2025-04-12 09:45:53,69
A07701,S1016,DS400,quiz,DS400-Q0102,2025-03-30 11:57:57,8
A07702,S1014,CS301,quiz,CS301-Q0505,2025-03-15 13:22:37,57
A07703,S1024,CS301,quiz,CS301-Q0602,2025-04-17 19:51:59,42
A07704,S1005,MATH150,video,MATH150-V0504,2025-03-01 11:45:10,26
A07705,S1039,DS200,quiz,DS200-Q0105,2025-02-12 00:47:10,22
A07706,S1004,CS301,discussion,CS301-D0101,2025-02-22 00:24:30,64
A07707,S1035,CS101,lecture,CS101-L0201,2025-02-26 01:19:10,82
A07708,S1010,CS101,discussion,CS101-D0302,2025-02-26 19:58:19,13
A07709,S1050,CS301,lecture,CS301-L1005,2025-02-04 06:13:08,74
A07710,S1030,MATH150,quiz,MATH150-Q0905,2025-04-21 04:31:54,46
A07711,S1008,CS301,quiz,CS301-Q0205,2025-02-03 15:58:42,64
A07712,S1026,MATH150,reading,MATH150-R0505,2025-02-06 12:43:05,36
A07713,S1015,DS400,reading,DS400-R0701,2025-03-16 00:36:56,83
A07714,S1010,DS200,assignment,DS200-A0304,2025-04-09 20:19:03,57
A07715,S1009,CS301,lecture,CS301-L0103,2025-02-27 22:43:58,83
A07716,S1003,DS200,assignment,DS200-A0701,2025-04-15 06:27:13,24
A07717,S1034,MATH150,quiz,MATH150-Q0603,2025-03-30 15:26:00,19
A07718,S1006,DS400,discussion,DS400-D0604,2025-03-26 09:22:56,65
A07719,S1026,MATH150,discussion,MATH150-D1002,2025-04-25 09:07:40,25
A07720,S1043,DS400,quiz,DS400-Q0503,2025-02-20 08:06:26,78
A07721,S1005,DS400,lecture,DS400-L0302,2025-03-26 09:46:10,38
A07722,S1036,CS301,quiz,CS301-Q0203,2025-03-03 08:30:24,33
A07723,S1015,DS200,assignment,DS200-A0802,2025-03-10 13:07:46,83
A07724,S1042,CS101,discussion,CS101-D0105,2025-03-05 20:13:22,57
A07725,S1022,DS200,assignment,DS200-A0805,2025-03-03 13:51:52,57
A07726,S1026,DS200,lecture,DS200-L0902,2025-04-06 08:40:49,33
A07727,S1012,DS400,lecture,DS400-L0102,2025-03-01 14:12:50,76
A07728,S1011,CS301,discussion,CS301-D0602,2025-04-25 02:27:36,26
A07729,S1019,CS301,assignment,CS301-A0203,2025-02-08 14:37:15,21
A07730,S1008,CS301,quiz,CS301-Q0701,2025-04-22 13:04:34,67
A07731,S1039,CS301,lecture,CS301-L0201,2025-03-10 13:56:57,55
A07732,S1021,DS400,discussion,DS400-D0805,2025-04-08 16:01:09,21
A07733,S1046,MATH150,video,MATH150-V0604,2025-03-08 21:01:43,71
A07734,S1009,DS400,video,DS400-V0903,2025-02-26 04:43:58,90
A07735,S1041,CS101,assignment,CS101-A0503,2025-04-03 15:37:37,44
A07736,S1002,DS200,discussion,DS200-D0904,2025-02-20 16:08:09,68
A07737,S1013,MATH150,quiz,MATH150-Q0705,2025-04-16 05:20:44,3
A07738,S1034,CS101,reading,CS101-R0505,2025-03-25 10:22:46,51
A07739,S1003,DS200,discussion,DS200-D0703,2025-02-23 17:30:49,24
A07740,S1044,DS400,assignment,DS400-A0401,2025-03-07 07:47:34,85
A07741,S1013,CS101,quiz,CS101-Q0104,2025-04-29 11:30:14,77
A07742,S1007,DS400,lecture,DS400-L0505,2025-04-10 10:46:37,64
A07743,S1034,CS301,lecture,CS301-L0203,2025-02-07 21:39:49,66
A07744,S1046,DS200,video,DS200-V0503,2025-02-08 17:03:40,23
A07745,S1039,DS400,video,DS400-V1003,2025-03-07 13:38:22,35
A07746,S1049,CS101,discussion,CS101-D0402,2025-04-18 11:31:13,64
A07747,S1036,DS400,lecture,DS400-L0504,2025-04-15 22:59:25,40
A07748,S1010,MATH150,lecture,MATH150-L0803,2025-02-23 11:05:36,68
A07749,S1009,CS101,video,CS101-V1003,2025-04-23 01:48:36,87
A07750,S1004,CS101,quiz,CS101-Q0904,2025-03-17 07:03:54,58
A07751,S1022,MATH150,lecture,MATH150-L0103,2025-02-20 07:54:52,41
A07752,S1031,CS301,assignment,CS301-A0102,2025-03-11 23:25:31,58
A07753,S1014,DS200,quiz,DS200-Q0203,2025-02-19 10:08:07,33
A07754,S1031,MATH150,lecture,MATH150-L0601,2025-04-23 13:14:15,56
A07755,S1048,DS200,video,DS200-V1003,2025-03-16 06:35:39,54
A07756,S1046,CS101,assignment,CS101-A0505,2025-04-28 09:43:57,89
A07757,S1011,MATH150,assignment,MATH150-A0404,2025-03-03 04:00:59,70
A07758,S1022,CS101,quiz,CS101-Q0902,2025-04-10 09:17:41,58
A07759,S1044,MATH150,assignment,MATH150-A0804,2025-02-21 13:52:14,8
A07760,S1049,CS301,lecture,CS301-L0504,2025-02-04 17:37:30,11
A07761,S1032,MATH150,lecture,MATH150-L1004,2025-03-03 15:17:41,4
A07762,S1047,CS101,lecture,CS101-L1002,2025-03-05 15:49:54,53
A07763,S1044,DS400,video,DS400-V0605,2025-04-06 10:39:46,55
A07764,S1009,CS301,discussion,CS301-D0405,2025-03-19 21:07:04,62
A07765,S1031,CS301,reading,CS301-R0501,2025-02-14 21:19:20,29
A07766,S1020,CS301,lecture,CS301-L0503,2025-02-12 23:40:56,25
A07767,S1029,MATH150,assignment,MATH150-A0102,2025-03-25 11:52:55,83
A07768,S1011,CS301,reading,CS301-R0703,2025-02-19 10:18:42,73
A07769,S1015,CS301,quiz,CS301-Q0604,2025-02-19 05:25:57,59
A07770,S1024,MATH150,reading,MATH150-R0501,2025-02-24 15:02:06,40
A07771,S1038,DS400,discussion,DS400-D0405,2025-03-17 11:02:01,47
A07772,S1040,MATH150,reading,MATH150-R0404,2025-04-06 15:09:12,39
A07773,S1041,DS200,video,DS200-V0105,2025-02-27 07:26:18,57
A07774,S1003,MATH150,reading,MATH150-R0504,2025-04-26 21:55:50,51
A07775,S1023,DS400,assignment,DS400-A0405,2025-04-07 02:29:27,2
A07776,S1005,DS400,assignment,DS400-A0804,2025-04-17 21:00:37,89
A07777,S1039,DS200,quiz,DS200-Q0103,2025-04-26 03:20:15,31
A07778,S1033,DS400,reading,DS400-R0305,2025-03-17 15:14:05,9
A07779,S1023,DS400,video,DS400-V0503,2025-02-23 16:32:17,4
A07780,S1009,DS400,discussion,DS400-D0802,2025-03-27 04:27:22,41
A07781,S1020,MATH150,video,MATH150-V0501,2025-02-17 00:03:10,79
A07782,S1050,MATH150,discussion,MATH150-D0103,2025-04-10 17:25:59,55
A07783,S1033,DS400,quiz,DS400-Q1005,2025-04-04 15:32:39,80
A07784,S1003,DS400,assignment,DS400-A0804,2025-02-21 05:28:30,33
A07785,S1043,DS200,quiz,DS200-Q0303,2025-03-16 12:19:37,60
A07786,S1007,CS101,reading,CS101-R0805,2025-03-18 03:43:28,25
A07787,S1031,DS400,lecture,DS400-L0604,2025-02-13 18:35:24,52
A07788,S1011,CS101,assignment,CS101-A0802,2025-03-10 13:55:45,61
A07789,S1006,DS200,assignment,DS200-A0904,2025-02-21 01:06:24,9
A07790,S1019,CS101,assignment,CS101-A0401,2025-03-29 03:10:36,89
A07791,S1008,CS301,quiz,CS301-Q0701,2025-03-15 01:22:41,22
A07792,S1020,CS301,discussion,CS301-D0905,2025-04-13 01:35:28,74
A07793,S1042,CS301,quiz,CS301-Q0702,2025-04-14 09:12:45,10
A07794,S1033,DS200,video,DS200-V0504,2025-03-29 03:57:06,81
A07795,S1041,DS200,video,DS200-V0504,2025-03-13 04:13:19,84
A07796,S1036,CS301,quiz,CS301-Q0104,2025-02-11 19:46:04,51
A07797,S1029,CS101,assignment,CS101-A0505,2025-04-07 11:51:44,74
A07798,S1023,CS301,discussion,CS301-D0303,2025-03-18 03:43:31,69
A07799,S1024,DS200,video,DS200-V0602,2025-03-31 21:33:49,65
A07800,S1004,CS101,discussion,CS101-D0403,2025-04-16 12:16:39,9
A07801,S1015,CS301,video,CS301-V0503,2025-02-28 00:38:26,17
A07802,S1019,CS301,lecture,CS301-L0203,2025-04-27 21:42:15,41
A07803,S1034,DS200,video,DS200-V0205,2025-02-12 20:52:20,73
A07804,S1022,CS101,quiz,CS101-Q0205,2025-02-02 01:24:47,58
A07805,S1002,CS301,quiz,CS301-Q0804,2025-04-07 16:14:23,78
A07806,S1013,CS101,video,CS101-V0204,2025-04-30 10:08:24,39
A07807,S1021,DS200,discussion,DS200-D0402,2025-03-12 17:34:12,38
A07808,S1011,MATH150,reading,MATH150-R0102,2025-03-08 21:31:15,32
A07809,S1016,DS200,assignment,DS200-A0201,2025-02-11 14:29:02,21
A07810,S1022,MATH150,assignment,MATH150-A0704,2025-03-05 16:04:08,77
A07811,S1005,MATH150,discussion,MATH150-D1005,2025-03-08 15:30:40,74
A07812,S1049,CS301,quiz,CS301-Q0102,2025-02-11 02:58:25,90
A07813,S1031,CS101,reading,CS101-R0705,2025-04-06 18:03:11,17
A07814,S1024,DS400,video,DS400-V0301,2025-02-08 08:59:08,35
A07815,S1014,MATH150,reading,MATH150-R0604,2025-04-20 23:47:54,25
A07816,S1026,CS301,discussion,CS301-D0905,2025-04-09 12:29:31,30
A07817,S1028,DS400,quiz,DS400-Q0404,2025-04-04 07:14:17,39
A07818,S1043,MATH150,assignment,MATH150-A0505,2025-03-23 04:05:23,15
A07819,S1002,CS301,video,CS301-V0304,2025-04-26 07:33:17,58
A07820,S1049,DS200,discussion,DS200-D0301,2025-03-10 11:24:57,3
A07821,S1018,DS200,discussion,DS200-D0502,2025-04-02 16:17:13,79
A07822,S1009,CS101,lecture,CS101-L1002,2025-02-27 17:34:50,58
A07823,S1017,DS200,assignment,DS200-A0601,2025-03-15 16:55:03,78
A07824,S1043,CS301,discussion,CS301-D0301,2025-03-29 18:45:23,75
A07825,S1048,DS200,discussion,DS200-D0802,2025-04-27 19:28:45,16
A07826,S1007,DS200,lecture,DS200-L0405,2025-02-16 12:50:14,76
A07827,S1040,DS400,video,DS400-V1005,2025-04-28 08:12:42,6
A07828,S1007,MATH150,lecture,MATH150-L0605,2025-03-07 19:01:54,39
A07829,S1032,CS301,lecture,CS301-L0705,2025-04-15 21:10:05,8
A07830,S1047,CS301,discussion,CS301-D0102,2025-02-05 13:45:21,40
A07831,S1047,CS101,lecture,CS101-L0603,2025-04-27 08:34:18,54
A07832,S1034,CS101,lecture,CS101-L0401,2025-04-22 11:54:55,36
A07833,S1014,DS200,quiz,DS200-Q0103,2025-03-21 19:05:52,34
A07834,S1013,DS200,lecture,DS200-L0201,2025-05-01 05:25:36,45
A07835,S1018,DS400,reading,DS400-R1005,2025-02-14 11:58:13,74
A07836,S1006,CS301,discussion,CS301-D0205,2025-03-10 15:53:25,80
A07837,S1043,CS101,discussion,CS101-D0202,2025-03-10 16:42:05,38
A07838,S1005,CS301,assignment,CS301-A0703,2025-04-10 18:33:07,73
A07839,S1009,CS101,reading,CS101-R1003,2025-03-26 11:57:16,82
A07840,S1014,CS301,lecture,CS301-L1001,2025-04-29 06:26:04,10
A07841,S1027,DS400,lecture,DS400-L0201,2025-03-06 21:56:47,85
A07842,S1014,CS301,lecture,CS301-L1004,2025-03-02 05:18:36,27
A07843,S1039,MATH150,reading,MATH150-R0403,2025-04-29 18:05:57,78
A07844,S1032,DS200,video,DS200-V0101,2025-04-25 10:09:24,75
A07845,S1027,CS101,lecture,CS101-L0602,2025-03-06 08:59:37,26
A07846,S1041,CS101,reading,CS101-R0402,2025-04-19 23:58:54,45
A07847,S1028,DS200,reading,DS200-R0905,2025-04-14 22:07:55,72
A07848,S1042,DS400,lecture,DS400-L0505,2025-03-21 23:25:14,6
A07849,S1017,CS301,reading,CS301-R0903,2025-03-05 04:52:45,46
A07850,S1007,CS301,discussion,CS301-D0402,2025-04-12 12:48:07,37
A07851,S1003,MATH150,assignment,MATH150-A0803,2025-02-11 13:20:31,11
A07852,S1041,DS400,video,DS400-V0602,2025-03-28 21:40:49,13
A07853,S1041,CS101,video,CS101-V0905,2025-02-09 00:24:39,89
A07854,S1026,CS301,quiz,CS301-Q0801,2025-04-03 12:02:47,87
A07855,S1024,DS200,lecture,DS200-L0903,2025-04-08 13:10:16,65
A07856,S1025,DS400,assignment,DS400-A0103,2025-04-10 08:29:06,25
A07857,S1039,MATH150,video,MATH150-V1001,2025-02-05 01:08:41,66
A07858,S1044,DS400,discussion,DS400-D0303,2025-04-17 23:41:30,70
